ID,ASSET,LATITUDE,LONGITUDE,TIME,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,REASONS_TEXT,ID_HAM_PVMNT_PLYGN,PPOLYLABEL,STREETFROM,STREETTO,ASSETNHOOD
12595,276,39.124106,-84.60311,10/26/2020 08:30:53 AM,19.3,SSE,11,0.1,78109.8,10/26/2020 08:31:04 AM,Standard Event,S-HAM03558,GLENWAY AV,SIDNEY RD,WEST HIGH ST,WEST PRICE HILL
12596,187,39.116509,-84.596031,10/26/2020 08:38:42 AM,27.5,E,7,0,67910.1,10/26/2020 08:39:15 AM,Power Off,S-HAM02476,GLENWAY AV,CARMANIA AV,OLIVIA LN,WEST PRICE HILL
12597,296,39.140996,-84.417037,10/26/2020 08:39:52 AM,28.0,W,11,0.9,12361.1,10/26/2020 08:40:10 AM,Standard Event,S-HAM09393,ERIE AV,PINEHURST AV,BRENTWOOD AV,HYDE PARK
12598,210,39.109958,-84.581891,10/26/2020 08:31:37 AM,6.4,W,11,0.1,104668.4,10/26/2020 08:32:03 AM,Standard Event,I-GJ09073176,GILSEY AV & ST LAWRENCE AV & SUIRE AV,,,WEST PRICE HILL
12599,241,39.116111,-84.560133,10/26/2020 08:31:39 AM,0.0,S,9,0,54207.7,10/26/2020 08:31:40 AM,Motion Stop,S-HAM01996,GRAND AV,W LIBERTY ST,THERESA ST,EAST PRICE HILL
12600,334,39.113858,-84.436656,10/26/2020 08:35:42 AM,6.8,NNW,10,0.4,23911.3,10/26/2020 08:35:43 AM,Motion Start,S-HAM06081,MORRIS PL,STANLEY AV,TUSCULUM AV,COLUMBIA TUSCULUM
12601,466,39.140302,-84.580189,10/26/2020 08:30:28 AM,19.9,NW,11,0.6,6428.1,10/26/2020 08:31:43 AM,Standard Event,S-HAM03083,HARRISON AV,DAUTEL AV,MCHENRY AV,WESTWOOD
12602,215,39.272921,-84.595043,10/26/2020 08:26:05 AM,14.4,SE,11,0.4,92853.6,10/26/2020 08:26:26 AM,Standard Event,,,,,
12603,480,39.110028,-84.577565,10/26/2020 08:32:13 AM,3.8,SWW,10,0,5523.5,10/26/2020 08:32:16 AM,Motion Start,I-GJ09443177,BEECH AV & ST LAWRENCE AV,,,WEST PRICE HILL
12604,487,39.120682,-84.494207,10/26/2020 08:28:36 AM,17.4,NNE,11,0.6,1347.1,10/26/2020 08:28:54 AM,Standard Event,S-HAM20383,GILBERT AV,DEERFIELD PL,KENTON ST,WALNUT HILLS
12605,381,39.141888,-84.534161,10/26/2020 08:37:14 AM,3.7,W,10,0,26997.3,10/26/2020 08:37:17 AM,Motion Start,,,,,
12606,401,39.146347,-84.501057,10/26/2020 08:27:34 AM,21.7,E,11,0.6,53029.7,10/26/2020 08:29:09 AM,Standard Event,S-HAM05975,FOREST AV,WILSON AV,BURNET AV,AVONDALE
12607,383,39.116962,-84.605158,10/26/2020 08:38:54 AM,4.1,S,11,0.1,32332.6,10/26/2020 08:39:09 AM,Standard Event,S-HAM38885,CHEREVILLA LN,TERM S OF WILLNET DR,WILLNET DR,WEST PRICE HILL
12608,282,39.124188,-84.414093,10/26/2020 08:30:24 AM,28.5,SW,11,0.1,19741.8,10/26/2020 08:32:30 AM,Standard Event,S-HAM34316,EASTERN AV,LINWOOD AV,HEEKIN AV,LINWOOD
12609,479,39.126839,-84.516406,10/26/2020 08:34:58 AM,0.0,W,9,0.1,5922.3,10/26/2020 08:35:00 AM,Motion Stop,S-HAM19941,LYON ST,OHIO AV,MOERLEIN AV,CUF
12610,276,39.107801,-84.548952,10/26/2020 08:39:12 AM,13.0,NE,11,2.2,78113.5,10/26/2020 08:39:28 AM,Standard Event,S-HAM08731,BERLIN ST,GEST ST,HOPKINS ST,LOWER PRICE HILL
12611,383,39.117542,-84.604551,10/26/2020 08:34:23 AM,0.0,W,9,0.1,32332.5,10/26/2020 08:34:26 AM,Motion Stop,S-HAM03551,WILLNET DR,NANCY LEE LN,CHEREVILLA LN,WEST PRICE HILL
12612,373,39.122858,-84.535319,10/26/2020 08:36:13 AM,5.0,NNW,10,0,44204.3,10/26/2020 08:36:17 AM,Motion Start,S-HAM64293,HARRISON AV,WINCHELL AV,SPRING GROVE AV,WEST END
12613,410,39.113717,-84.569636,10/26/2020 08:35:41 AM,37.9,E,11,1.1,86343.9,10/26/2020 08:36:02 AM,Standard Event,S-HAM02455,GLENWAY AV,WELLS ST,MCPHERSON AV,EAST PRICE HILL
12614,144,39.114081,-84.580489,10/26/2020 08:31:43 AM,0.0,N,9,0.1,138093.7,10/26/2020 08:31:45 AM,Motion Stop,S-HAM38988,PANTHER CT,TERM S OF GLENWAY AV,GLENWAY AV,WEST PRICE HILL
12615,92,39.107916,-84.517769,10/26/2020 08:34:22 AM,7.5,W,11,0.3,85380.9,10/26/2020 08:34:38 AM,Standard Event,S-HAM25747,W 12TH ST,RACE ST,ELM ST,OVER-THE-RHINE
12616,309,39.129657,-84.475081,10/26/2020 08:32:25 AM,5.6,E,10,0,20876.8,10/26/2020 08:32:28 AM,Motion Start,S-HAM21572,MADISON RD,MOORMAN AV,HACKBERRY ST,EAST WALNUT HILLS
12617,446,39.131596,-84.483239,10/26/2020 08:29:49 AM,36.7,SE,11,1.9,20498.4,10/26/2020 08:30:16 AM,Standard Event,S-HAM21573,E MARTIN LUTHER KING JR DR,ALMS PL,MADISON RD,WALNUT HILLS
12618,448,39.116998,-84.577923,10/26/2020 08:28:18 AM,0.0,E,9,0,18219.3,10/26/2020 08:28:19 AM,Motion Stop,I-GJ09403255,MANSS AV & W LIBERTY ST,,,WEST PRICE HILL
12619,447,39.110648,-84.581875,10/26/2020 08:40:52 AM,8.5,S,10,0.1,17621.5,10/26/2020 08:40:53 AM,Motion Start,S-HAM03308,GILSEY AV,ST LAWRENCE AV,WEBER LN,WEST PRICE HILL
12620,187,39.114035,-84.585384,10/26/2020 08:40:45 AM,0.0,NE,7,0,67910.1,10/26/2020 08:40:46 AM,Power Off,I-GJ08753220,GLENWAY AV & TEXAS AV,,,WEST PRICE HILL
12621,393,39.185768,-84.494273,10/26/2020 08:30:59 AM,9.3,SEE,11,0,31345.1,10/26/2020 08:32:07 AM,Standard Event,R-GJ16414038,TOWNSHIP AV & BALTIMORE AND OHIO RAILROAD CROSSING,,,
12622,261,39.120169,-84.536466,10/26/2020 08:26:43 AM,21.2,S,11,0.3,54047.6,10/26/2020 08:27:08 AM,Standard Event,I-GJ12973298,BANK ST & DALTON AV & SPRING GROVE AV,,,WEST END
12623,369,39.151938,-84.437345,10/26/2020 08:37:45 AM,3.7,SWW,10,0,81056.6,10/26/2020 08:37:48 AM,Motion Start,S-HAM19657,MARKBREIT AV,EILEEN DR,MADISON RD,OAKLEY
12624,282,39.131667,-84.406582,10/26/2020 08:29:12 AM,45.8,SSW,11,1.1,19741.1,10/26/2020 08:29:51 AM,Standard Event,S-HAM63173,COLUMBIA PKWY,COLUMBIA WB PKWY TO EASTERN AV RAMP,CINC|FAIRFX CORPLINE,MOUNT LOOKOUT
12625,166,39.124952,-84.498179,10/26/2020 08:39:38 AM,3.5,S,10,0.3,16588.9,10/26/2020 08:39:41 AM,Motion Start,S-HAM26197,SYMMES ST,BURBANK ST,WAYNE ST,WALNUT HILLS
12626,92,39.109427,-84.514881,10/26/2020 08:32:25 AM,3.1,W,10,0.1,85380.7,10/26/2020 08:32:29 AM,Motion Start,S-HAM09001,E 13TH ST,VINE ST,BOOTS AL,OVER-THE-RHINE
12627,470,39.164066,-84.454371,10/26/2020 08:38:31 AM,26.1,NNE,11,0.7,90341.4,10/26/2020 08:38:45 AM,Standard Event,B-GJ1993238070,MONTGOMERY RD BRIDGE  OVER RAILROAD,,,
12628,159,39.111937,-84.563942,10/26/2020 08:37:50 AM,0.0,N,9,0.3,126179.2,10/26/2020 08:37:53 AM,Motion Stop,I-GJ10613201,PURCELL AV & BREVIER AV,,,EAST PRICE HILL
12629,320,39.127643,-84.574187,10/26/2020 08:29:01 AM,34.2,SEE,11,0,73987.9,10/26/2020 08:31:48 AM,Standard Event,S-HAM09854,QUEEN CITY AV,WYOMING AV,SUNSET AV,SOUTH FAIRMOUNT
12630,297,39.143819,-84.603928,10/26/2020 08:34:05 AM,31.9,N,11,1.1,18910.1,10/26/2020 08:34:54 AM,Standard Event,S-HAM15386,BOUDINOT AV,RAMONA AV,LISCHER AV,WESTWOOD
12631,316,39.14765,-84.548427,10/26/2020 08:38:55 AM,3.7,E,10,0,31369.9,10/26/2020 08:39:07 AM,Motion Start,,,,,
12632,40,39.145923,-84.538154,10/26/2020 08:33:31 AM,46.6,SE,11,2.2,79066.7,10/26/2020 08:34:26 AM,Standard Event,S-HAM52889,I-75 SB EXWY,I-75 SB EXWY TO HOPPLE ST RAMP,I-74 EB EXWY,CAMP WASHINGTON
12633,187,39.114035,-84.585384,10/26/2020 08:40:43 AM,0.0,NE,12,0,67910.1,10/26/2020 08:40:44 AM,Power On,I-GJ08753220,GLENWAY AV & TEXAS AV,,,WEST PRICE HILL
12634,158,39.119982,-84.598533,10/26/2020 08:36:21 AM,5.5,N,10,0,136380.9,10/26/2020 08:36:23 AM,Motion Start,S-HAM38887,KELLYWOOD AV,GUERLEY RD,TERM N OF GUERLEY RD,WEST PRICE HILL
12635,276,39.11815,-84.598892,10/26/2020 08:32:09 AM,24.9,SE,11,0.6,78110.3,10/26/2020 08:33:46 AM,Standard Event,I-GJ07563266,CLEVES WARSAW PIKE & GUERLEY RD & GLENWAY AV,,,WEST PRICE HILL
12636,483,39.111536,-84.512474,10/26/2020 08:38:03 AM,6.8,N,11,0.1,5738.4,10/26/2020 08:38:14 AM,Standard Event,,,,,
12637,370,39.131533,-84.502991,10/26/2020 08:27:25 AM,3.4,SE,10,0,38459.1,10/26/2020 08:27:29 AM,Motion Start,S-HAM08035,HIGHLAND AV,OAK ST,FOSDICK ST,CORRYVILLE
12638,373,39.135976,-84.538683,10/26/2020 08:29:47 AM,4.3,SEE,10,1.2,44203.1,10/26/2020 08:29:50 AM,Motion Start,S-HAM25570,SPRING GROVE AV,BURLINGTON PL,GARRARD AV,CAMP WASHINGTON
12639,298,39.092106,-84.384763,10/26/2020 08:26:03 AM,0.0,N,9,0,25165.8,10/26/2020 08:26:15 AM,Motion Stop,S-HAM38261,CLAUDIA CT,TERM S OF RAYTEE TER,RAYTEE TER,MOUNT WASHINGTON
12640,367,39.149,-84.547998,10/26/2020 08:37:19 AM,8.1,SSE,11,0.6,29220.6,10/26/2020 08:37:41 AM,Standard Event,S-HAM21878,MILLCREEK RD,LLEWELLYN ST,GERINGER ST,SOUTH CUMMINSVILLE
12641,457,39.100348,-84.670234,10/26/2020 08:27:51 AM,0.0,SEE,7,0,5310.2,10/26/2020 08:27:51 AM,Power Off,S-HAM13410,HILLSIDE AV,DARBY RD,BENDER RD,
12642,334,39.1145,-84.437056,10/26/2020 08:36:09 AM,0.0,NNW,9,0,23911.4,10/26/2020 08:36:12 AM,Motion Stop,S-HAM06081,MORRIS PL,STANLEY AV,TUSCULUM AV,COLUMBIA TUSCULUM
12643,449,39.124618,-84.529,10/26/2020 08:40:14 AM,0.0,NWW,9,0,16499.2,10/26/2020 08:40:16 AM,Motion Stop,S-HAM39252,LLOYD PL,TERM E OF FAIRVIEW AV,FAIRVIEW AV,CUF
12644,166,39.122761,-84.498316,10/26/2020 08:35:03 AM,0.0,S,4,0.6,16588.5,10/26/2020 08:35:10 AM,Input 4 state change,S-HAM24236,SYMMES ST,MCGREGOR AV,WILKINSON ST,WALNUT HILLS
12645,318,39.117881,-84.53135,10/26/2020 08:28:47 AM,16.2,N,11,0.2,13257.2,10/26/2020 08:29:15 AM,Standard Event,S-HAM27452,FREEMAN AV,YORK ST,NAEHER ST,WEST END
12646,481,39.098769,-84.564156,10/26/2020 08:38:09 AM,9.8,N,10,0,5431.9,10/26/2020 08:38:12 AM,Motion Start,S-HAM12959,CONSIDINE AV,MURDOCK AV,CAMERON PL,EAST PRICE HILL
12647,481,39.097599,-84.564857,10/26/2020 08:31:19 AM,0.0,SEE,9,0,5431.8,10/26/2020 08:31:32 AM,Motion Stop,S-HAM02380,MURDOCK AV,CONSIDINE AV,PURCELL AV,EAST PRICE HILL
12648,484,39.112966,-84.599539,10/26/2020 08:35:40 AM,5.0,NE,10,0.1,5477.4,10/26/2020 08:35:43 AM,Motion Start,I-GJ07533205,OVERLOOK AV & HIGHRIDGE AV,,,WEST PRICE HILL
12649,187,39.12873,-84.609862,10/26/2020 08:29:34 AM,0.0,N,12,0,67910.1,10/26/2020 08:29:36 AM,Power On,,,,,
12650,386,39.126562,-84.535945,10/26/2020 08:34:51 AM,43.4,S,11,2.3,2923.1,10/26/2020 08:35:12 AM,Standard Event,S-HAM27376,SPRING GROVE AV,BUCK ST,DRAPER ST,CAMP WASHINGTON
12651,67,39.116246,-84.574902,10/26/2020 08:27:34 AM,25.5,S,11,1.7,119104.2,10/26/2020 08:28:37 AM,Standard Event,S-HAM11709,QUEBEC RD,MAYFIELD AV,W LIBERTY ST,EAST PRICE HILL
12652,465,39.137988,-84.548617,10/26/2020 08:40:37 AM,11.2,SSE,11,2.5,7591.9,10/26/2020 08:40:40 AM,Standard Event,S-HAM21933,BEEKMAN ST,HOPPLE ST,YONKERS AV,NORTH FAIRMOUNT
12653,374,39.119557,-84.597141,10/26/2020 08:33:47 AM,0.0,N,9,0,32633.2,10/26/2020 08:33:49 AM,Motion Stop,S-HAM01791,TUXWORTH AV,GUERLEY RD,CLEVESDALE DR,WEST PRICE HILL
12654,187,39.117934,-84.598676,10/26/2020 08:38:15 AM,22.2,SE,7,0,67910.1,10/26/2020 08:38:17 AM,Power Off,S-HAM01799,GLENWAY AV,OVERLOOK AV,RULISON AV,WEST PRICE HILL
12655,245,39.093515,-84.573486,10/26/2020 08:36:42 AM,0.0,NNW,9,0.1,78671.7,10/26/2020 08:36:44 AM,Motion Stop,S-HAM16946,DELHI AV,RENTER ST,FAIRBANKS AV,SEDAMSVILLE
12656,449,39.124547,-84.528764,10/26/2020 08:38:15 AM,4.0,NWW,10,0,16499.2,10/26/2020 08:38:18 AM,Motion Start,S-HAM39252,LLOYD PL,TERM E OF FAIRVIEW AV,FAIRVIEW AV,CUF
12657,333,39.179005,-84.428173,10/26/2020 08:27:26 AM,0.0,SSW,9,0.5,18976.2,10/26/2020 08:27:30 AM,Motion Stop,,,,,
12658,241,39.116014,-84.560088,10/26/2020 08:36:12 AM,3.5,N,10,0.1,54207.9,10/26/2020 08:36:16 AM,Motion Start,S-HAM01996,GRAND AV,W LIBERTY ST,THERESA ST,EAST PRICE HILL
12659,183,39.128042,-84.610125,10/26/2020 08:37:02 AM,6.2,SSE,10,0,60408.4,10/26/2020 08:37:06 AM,Motion Start,,,,,
12660,127,39.114664,-84.557815,10/26/2020 08:26:25 AM,11.1,S,11,0.1,115140,10/26/2020 08:26:34 AM,Standard Event,S-HAM02300,WING ST,CLAYPOLE AV,LEHMAN RD,EAST PRICE HILL
12661,464,39.114557,-84.53587,10/26/2020 08:36:26 AM,29.2,S,11,1.2,7643.5,10/26/2020 08:36:59 AM,Standard Event,S-HAM08237,DALTON AV,W LIBERTY ST,SHERMAN AV,WEST END
12662,450,39.080282,-84.6293,10/26/2020 08:31:23 AM,8.0,NWW,10,0,18180.8,10/26/2020 08:31:25 AM,Motion Start,S-HAM22352,HILLSIDE AV,INTERSECTION ST,WOCHER AV,
12663,296,39.141099,-84.418463,10/26/2020 08:40:06 AM,0.0,W,9,0.9,12361.1,10/26/2020 08:40:10 AM,Motion Stop,I-GJ23093560,ERIE AV & PINEHURST AV,,,HYDE PARK
12664,393,39.215388,-84.473797,10/26/2020 08:38:00 AM,4.3,N,11,1.2,31347.6,10/26/2020 08:38:08 AM,Standard Event,S-HAM19243,VINE ST,WOODSDALE AV,SHEEHAN AV,HARTWELL
12665,159,39.10989,-84.563235,10/26/2020 08:36:44 AM,6.2,E,10,0.1,126179,10/26/2020 08:36:47 AM,Motion Start,S-HAM02506,WARSAW AV,CONSIDINE AV,PURCELL AV,EAST PRICE HILL
12666,322,39.136699,-84.484186,10/26/2020 08:34:58 AM,22.4,SE,11,1.2,51411.6,10/26/2020 08:35:46 AM,Standard Event,S-HAM26244,BLAIR AV,MATHERS ST,GILBERT AV TO BLAIR AV RAMP,WALNUT HILLS
12667,334,39.114779,-84.437163,10/26/2020 08:36:58 AM,3.8,NNW,10,0,23911.4,10/26/2020 08:37:01 AM,Motion Start,I-GJ21573264,STANLEY AV & MORRIS PL,,,COLUMBIA TUSCULUM
12668,373,39.136101,-84.540093,10/26/2020 08:29:14 AM,33.6,E,11,1.2,44203.1,10/26/2020 08:29:28 AM,Standard Event,S-HAM25569,SPRING GROVE AV,GARRARD AV,MEEKER ST,CAMP WASHINGTON
12669,300,39.105725,-84.553859,10/26/2020 08:37:09 AM,5.6,N,10,0.1,48714.3,10/26/2020 08:37:13 AM,Motion Start,S-HAM01749,GLENWAY AV,W 8TH ST,WILDER AV,LOWER PRICE HILL
12670,319,39.122356,-84.506931,10/26/2020 08:34:53 AM,5.1,E,10,0,31158.1,10/26/2020 08:34:55 AM,Motion Start,S-HAM20206,ALBION PL,AUBURN AV,GILMAN AV,MOUNT AUBURN
12671,391,39.115074,-84.509688,10/26/2020 08:39:48 AM,0.0,S,9,0,31046.9,10/26/2020 08:40:21 AM,Motion Stop,S-HAM20373,WALKER ST,TERM S OF SYCAMORE ST,SYCAMORE ST,MOUNT AUBURN
12672,276,39.107917,-84.552552,10/26/2020 08:38:36 AM,3.1,E,10,2,78113.3,10/26/2020 08:38:41 AM,Motion Start,S-HAM01754,GEST ST,STATE AV,NEVADA ST,LOWER PRICE HILL
12673,470,39.133779,-84.461021,10/26/2020 08:28:10 AM,10.6,N,11,0.1,90338.4,10/26/2020 08:28:35 AM,Standard Event,S-HAM32036,OBRYON ST,UNNAMED AL,POGUE AV,EVANSTON
12674,470,39.158448,-84.457459,10/26/2020 08:37:43 AM,9.3,NNE,10,0.3,90341,10/26/2020 08:37:46 AM,Motion Start,I-GJ19683744,MONTGOMERY RD & MILLS AV,,,
12675,464,39.109036,-84.536536,10/26/2020 08:37:44 AM,16.8,S,11,1.9,7644.1,10/26/2020 08:39:27 AM,Standard Event,I-GJ13013176,DALTON AV & HOPKINS ST,,,QUEENSGATE
12676,21,39.142309,-84.534271,10/26/2020 08:26:59 AM,0.0,NNW,"12,9",0,159.5,10/26/2020 08:27:57 AM,,,,,,
12677,187,39.116422,-84.595333,10/26/2020 08:38:47 AM,28.0,SEE,7,0,67910.1,10/26/2020 08:39:16 AM,Power Off,S-HAM09536,GLENWAY AV,PARKSIDE CT,CARMANIA AV,WEST PRICE HILL
12678,67,39.110493,-84.571046,10/26/2020 08:38:11 AM,0.0,E,9,0.3,119105.3,10/26/2020 08:38:14 AM,Motion Stop,S-HAM02514,WARSAW AV,MCPHERSON AV,STURM ST,EAST PRICE HILL
12679,134,39.104954,-84.591387,10/26/2020 08:26:57 AM,3.7,S,11,0.2,532.6,10/26/2020 08:27:36 AM,Standard Event,S-HAM03378,WILBUD DR,DELRIDGE DR,LOUBELL LN,WEST PRICE HILL
12680,187,39.12873,-84.609862,10/26/2020 08:27:07 AM,0.0,N,12,0,67910.1,10/26/2020 08:27:21 AM,Power On,,,,,
12681,166,39.12262,-84.497625,10/26/2020 08:26:12 AM,8.7,W,11,0.2,16587.7,10/26/2020 08:26:39 AM,Standard Event,S-HAM52771,I-71 NB EXWY,READING RD TO I-71 NB RAMP,E MCMILLAN ST TO I-71 NB EXWY RAMP,WALNUT HILLS
12682,483,39.109944,-84.51274,10/26/2020 08:33:50 AM,5.1,NNW,10,0.2,5738.2,10/26/2020 08:33:53 AM,Motion Start,S-HAM09053,CLAY ST,E 13TH ST,DRUM AL,OVER-THE-RHINE
12683,322,39.134559,-84.487146,10/26/2020 08:33:19 AM,8.7,NEE,11,0.6,51411,10/26/2020 08:33:30 AM,Standard Event,I-GJ17193471,BUENA VISTA PL & WALTER AV,,,WALNUT HILLS
12684,374,39.120458,-84.59704,10/26/2020 08:39:35 AM,4.5,N,10,0,32633.3,10/26/2020 08:39:38 AM,Motion Start,S-HAM01791,TUXWORTH AV,GUERLEY RD,CLEVESDALE DR,WEST PRICE HILL
12685,320,39.137664,-84.599944,10/26/2020 08:25:20 AM,28.6,S,11,0.6,73986,10/26/2020 08:26:20 AM,Standard Event,S-HAM02858,FERGUSON RD,QUEEN CITY AV,WESTBROOK DR,WESTWOOD
12686,322,39.13566,-84.484908,10/26/2020 08:35:16 AM,30.4,SW,11,1.2,51411.6,10/26/2020 08:35:46 AM,Standard Event,S-HAM26257,GILBERT AV,BUENA VISTA PL,BLAIR AV,WALNUT HILLS
12687,442,39.107885,-84.55214,10/26/2020 08:37:15 AM,0.0,W,9,0.1,11290.7,10/26/2020 08:37:16 AM,Motion Stop,S-HAM08764,GEST ST,DEPOT ST,STATE AV,LOWER PRICE HILL
12688,450,39.096768,-84.652415,10/26/2020 08:35:54 AM,6.2,SWW,11,0.3,18182.5,10/26/2020 08:36:10 AM,Standard Event,S-HAM22352,HILLSIDE AV,INTERSECTION ST,WOCHER AV,
12689,450,39.096382,-84.650615,10/26/2020 08:35:36 AM,31.6,NWW,11,0.2,18182.4,10/26/2020 08:36:10 AM,Standard Event,S-HAM22352,HILLSIDE AV,INTERSECTION ST,WOCHER AV,
12690,187,39.113819,-84.585756,10/26/2020 08:40:09 AM,23.0,NE,12,0,67910.1,10/26/2020 08:40:41 AM,Power On,S-HAM02468,GLENWAY AV,SUNSET AV,MCKEONE AV,WEST PRICE HILL
12691,298,39.096376,-84.380044,10/26/2020 08:35:00 AM,6.8,NNE,11,0.3,25166.6,10/26/2020 08:36:33 AM,Standard Event,S-HAM14807,SUSSEX AV,CORBLY ST,COFFEY ST,MOUNT WASHINGTON
12692,248,39.16025,-84.420812,10/26/2020 08:30:47 AM,26.1,N,11,0,20689,10/26/2020 08:32:58 AM,Standard Event,S-HAM26452,RIDGE AV,MADISON RD,IBSEN AV,OAKLEY
12693,446,39.141866,-84.448694,10/26/2020 08:37:24 AM,36.0,NE,11,0.6,20500.9,10/26/2020 08:38:13 AM,Standard Event,S-HAM17397,MADISON RD,KENDALL AV,STETTINIUS AV,HYDE PARK
12694,410,39.111497,-84.55591,10/26/2020 08:37:09 AM,32.9,SE,11,1.9,86344.7,10/26/2020 08:38:28 AM,Standard Event,S-HAM01748,GLENWAY AV,PEERLESS ST,WING ST,LOWER PRICE HILL
12695,201,39.167342,-84.518925,10/26/2020 08:38:09 AM,0.0,NEE,9,0.9,147871.4,10/26/2020 08:38:11 AM,Motion Stop,,,,,
12696,457,39.100348,-84.670234,10/26/2020 08:36:42 AM,0.0,SEE,12,0,5310.2,10/26/2020 08:38:38 AM,Power On,S-HAM13410,HILLSIDE AV,DARBY RD,BENDER RD,
12697,445,39.118561,-84.602022,10/26/2020 08:26:26 AM,0.0,W,9,0,17511.7,10/26/2020 08:26:27 AM,Motion Stop,S-HAM03539,CLEVES WARSAW PIKE,CORONADO AV,NANCY LEE LN,WEST PRICE HILL
12698,187,39.12873,-84.609862,10/26/2020 08:27:38 AM,0.0,N,12,0,67910.1,10/26/2020 08:27:39 AM,Power On,,,,,
12699,369,39.158166,-84.421478,10/26/2020 08:26:59 AM,7.5,SSE,10,0.6,81055.4,10/26/2020 08:27:29 AM,Motion Start,I-GJ22813753,MADISON RD & RIDGE AV,,,OAKLEY
12700,393,39.190013,-84.49972,10/26/2020 08:29:45 AM,39.8,SSE,11,2.5,31344.4,10/26/2020 08:30:06 AM,Standard Event,S-HAM09542,CENTER HILL AV,ESTE AV,HIGHLAND RIDGE DR,WINTON HILLS
12701,401,39.152856,-84.479562,10/26/2020 08:39:23 AM,3.7,NNW,10,0,53032.2,10/26/2020 08:39:26 AM,Motion Start,I-GJ17793677,DAKOTA AV & REDWAY AV,,,NORTH AVONDALE
12702,248,39.169378,-84.467678,10/26/2020 08:34:59 AM,52.7,NW,11,3,20692,10/26/2020 08:35:38 AM,Standard Event,S-HAM53035,NORWOOD LATERAL WB,UNKNOWN,UNKNOWN,PADDOCK HILLS
12703,318,39.118366,-84.530593,10/26/2020 08:29:19 AM,0.0,SEE,9,0.2,13257.2,10/26/2020 08:29:21 AM,Motion Stop,S-HAM08194,DAYTON ST,BAYMILLER ST,PINK AL,WEST END
12704,309,39.129724,-84.477913,10/26/2020 08:31:19 AM,26.7,E,11,0,20876.8,10/26/2020 08:31:34 AM,Standard Event,S-HAM21513,MADISON RD,CHAPEL ST,WOODBURN AV,EAST WALNUT HILLS
12705,248,39.16491,-84.421831,10/26/2020 08:31:41 AM,32.0,NW,11,0.4,20689.4,10/26/2020 08:32:58 AM,Standard Event,S-HAM53456,BARROW AV TO I-71 SB EXWY RAMP,CALVERT ST,BARROW AV TO I-71 SB EXWY RAMP,OAKLEY
12706,449,39.124812,-84.529305,10/26/2020 08:33:29 AM,4.3,SSW,10,0,16499.1,10/26/2020 08:33:32 AM,Motion Start,S-HAM25619,FAIRVIEW AV,LLOYD PL,WARNER ST,CUF
12707,318,39.118362,-84.530674,10/26/2020 08:29:12 AM,0.0,SEE,9,0.2,13257.2,10/26/2020 08:29:15 AM,Motion Stop,S-HAM08194,DAYTON ST,BAYMILLER ST,PINK AL,WEST END
12708,134,39.105774,-84.593176,10/26/2020 08:35:11 AM,2.3,SSW,10,0.3,533.1,10/26/2020 08:35:15 AM,Motion Start,S-HAM37984,SCHULTE DR,TERM E OF HERMOSA AV,HERMOSA AV,WEST PRICE HILL
12709,187,39.12794,-84.609813,10/26/2020 08:34:42 AM,15.5,E,12,0,67910.1,10/26/2020 08:34:45 AM,Power On,S-HAM03809,CROOKSHANK RD,BOUDINOT AV,CINC|GREETP CORPLINE,WEST PRICE HILL
12710,457,39.100348,-84.670234,10/26/2020 08:33:01 AM,0.0,SEE,7,0,5310.2,10/26/2020 08:33:31 AM,Power Off,S-HAM13410,HILLSIDE AV,DARBY RD,BENDER RD,
12711,393,39.207677,-84.474665,10/26/2020 08:40:45 AM,0.0,S,9,1.9,31348.2,10/26/2020 08:40:49 AM,Motion Stop,S-HAM26614,VINE ST,STABURN AV,LAUREL AV,HARTWELL
12712,443,39.142488,-84.533889,10/26/2020 08:37:11 AM,0.0,SEE,9,0,5974.5,10/26/2020 08:37:15 AM,Motion Stop,,,,,
12713,438,39.109141,-84.495546,10/26/2020 08:32:31 AM,0.0,W,9,0,21774,10/26/2020 08:32:31 AM,Motion Stop,S-HAM08593,HATCH ST,FULLER ST,CARNEY ST,MOUNT ADAMS
12714,388,39.103609,-84.584159,10/26/2020 08:40:37 AM,0.0,S,9,0.1,29622.9,10/26/2020 08:40:37 AM,Motion Stop,S-HAM10649,ROSEMONT AV,PALOS ST,S CLEROSE CIR,WEST PRICE HILL
12715,166,39.123249,-84.498315,10/26/2020 08:40:57 AM,0.0,S,9,0.5,16589,10/26/2020 08:41:00 AM,Motion Stop,S-HAM24236,SYMMES ST,MCGREGOR AV,WILKINSON ST,WALNUT HILLS
12716,450,39.087558,-84.635668,10/26/2020 08:33:32 AM,29.2,NW,11,0.6,18181.4,10/26/2020 08:34:59 AM,Standard Event,S-HAM22352,HILLSIDE AV,INTERSECTION ST,WOCHER AV,
12717,166,39.122862,-84.498348,10/26/2020 08:36:09 AM,7.1,N,10,0,16588.5,10/26/2020 08:36:12 AM,Motion Start,S-HAM24236,SYMMES ST,MCGREGOR AV,WILKINSON ST,WALNUT HILLS
12718,463,39.106682,-84.534451,10/26/2020 08:37:37 AM,6.5,E,10,0,7012.5,10/26/2020 08:37:40 AM,Motion Start,S-HAM34104,GEST ST,WESTERN AV,DALTON AV,QUEENSGATE
